m_id,m_reseau,m_nom,m_intro,m_special,m_addr1,m_addr2,m_cp,m_dpt,m_ville,m_pays,m_horaire,m_horaire_fin,m_tel,m_tel2,m_telprive,m_web,m_contact,m_contact2,m_mail,m_mail_prods,m_mail_mag,m_latitude,m_longitude,m_region,m_bio,m_double,m_modif,m_photo
132,0,Kirsch et Terroir,Groupement de 10 producteurs bouilleurs de crus où chacun distille ses fruits.,Kirsch de Fougerolles - Crème de cerise - Eau de vie de mirabelle - Eau de vie de framboise - Munster fermier - Miel des Vosges Saônoises - ,252 Lieu-dit Beaumont,Ferme Chassard,70220,70,Fougerolles,France,-,0,384491276,-,0,www.kirschetterroir.com,-,-,,oudot.bernard@wanadoo.fr,,47.9283,6.43169,9,0,0,1,0
133,0,L&#146;Agora des Champs,Cette boutique de producteurs bio locaux a ouvert ses portes fin 2012.<br>Ce commerce a pour concept la vente au plus près des lieux de vie des consommateurs...,,Avenue Marcel-Paul,-,24750,24,Boulazac,France,-,0,553463079,-,0,-,-,-,,"marierouquie@yahoo.fr,lilian.bernard123@orange.fr,contact@epi-bio.fr",,45.1836,0.770707,2,0,0,1,0
134,0,L&#146;Arbre à Pain,Heures d&#146;ouverture :<br>Jeudi et samedi de 8h à 12h<br>Mardi et Vendredi de 16h30 à 19h,,15 place Aristide Briand,-,7240,7,Vernoux-en-Vivarais,France,-,0,475846637,-,0,-,luc freydier,-,,contact.lejardindescedres@gmail.com,pvc-larbreapain07@orange.fr,44.8966,4.64459,22,0,0,1,0
135,0,L&#146;Echoppe Paysanne,"L’Echoppe paysanne est un point de vente regroupant une vingtaine de producteurs. Vous y trouverez uniquement les produits de leur ferme au même prix que sur leur ferme. En vente donc des produits locaux, de saison, ce qui explique que certains ne sont pas présents tout au long de l’année. <br>Certains producteurs sont en bio, d’autres non, mais tous pratiquent une agriculture paysanne, respectueuse du milieu naturel et des hommes.<br><br>Horaires d&#146;ouverture<br>mercredi, jeudi, vendredi : 9h30-12h30 et 15h-18h30<br>samedi : 8h30-13h",Pains paysans - Légumes de saison bio - Vins d&#146;Alsace - Choucroute - Glaces,42 Route de Guémar,-,68150,68,Ribeauville,France,-,0,389587905,-,0,www.echoppepaysanne.e-monsite.com,-,-,,"fuchs68@orange.fr,aupressoirdelavallee@hotmail.fr,info@vins-joggerst.com,kletty.christian@neuf.fr,ferme.laurent@gmail.com,domganter@gmail.com",,48.1917,7.3353,1,2,1,1,1
136,1,L&#146;Echoppe Paysanne,HORAIRES<br>Mercredi et jeudi : 8h30 - 13h<br>Vendredi : 15h - 19h<br>Samedi : 8h30 - 13h<br>,,Rue Elie Reynier,-,7000,7,Privas,France,-,0,475645440,-,0,-,-,-,,"leon@picodon-aoc.fr,frederic.aunave@gmail.com,villemdc@aol.com",,44.736,4.59832,22,0,1,1,1
137,0,L&#146;Etal des Paysans,"Notre magasin, ouvert depuis 2007, est né a l’initiative de 12 producteurs amoureux de notre belle région. Nous comptons maintenant une soixantaine de producteurs adhérents qui, présents tour à tour au point de vente, se feront un plaisir de vous faire découvrir ou redécouvrir notre terroir par de nombreuses dégustations et animations. <br><br>Nous vous attendons du Lundi au Samedi de 9h à 12h15 et de 14h30 à 18h30.", Escargots - Foie gras - Viande de bœuf et de veau bio selon arrivage - Olives - Pain bio - Fleurs - Safran - Bières - Lavandin - Produits de beauté - Canard,2 Chemin du Desteil,-,4200,4,Peipin,France,-,0,492344781,-,0,-,-,-,,"rosemariegarcin@gmail.com,cdaq@orange.fr,florentin.schaal@wanadoo.fr",,44.1407,5.96952,21,2,0,1,1
139,0,La Banaste,, - bonbons et sucettes au miel de lavande,276 Chemin de la Muscadelle,-,84800,84,L&#146;Isle sur la Sorgue,France,-,0,490209557,-,0,http://www.la-banaste.fr/,-,-,,"domainedesadres@live.fr,danielclerc.mgc@gmail.com,olivier.invernizzi@wanadoo.fr,chantemiel@wanadoo.fr,valeriedudon@yahoo.fr",,43.911,5.05691,21,4,0,1,0
140,0,La Barotte,,,Chemin de la Plagne,-,69210,69,Bully,France,-,0,474720343,-,0,-,-,-,,p.ducreux@laposte.net,,45.8574,4.55847,22,0,0,1,0
141,0,La Biasse Paysanne,,,35 Rue du Docteur Dion,-,26110,26,Nyons,France,-,0,475278112,-,0,-,-,-,,"abe26@worldonline.fr,lafermedumidi@gmail.com",,44.3526,5.11886,22,4,0,1,0
142,0,La Boutique Les Quatre Fermières,,,5 Place Isaac Benserade,-,27480,27,Lyons-La-Forêt,France,-,0,232491973,-,0,-,-,-,,"contact@ferme-cacheterie.com,ml.p.deniz@orange.fr",,49.3984,1.47518,17,0,0,1,0
143,0,La Boutique des Fermiers,CE MAGASIN A FERME SES PORTES DEFINITIVEMENT,,CE MAGASIN A FERME SES PORTES DEFINITIVEMENT,,,,,France,-,0,,,0,,,,,,,0,0,0,0,0,1,0
144,0,La Boutique des Producteurs de Varaignes,Les producteurs sont pour la plupart situés dans un périmètre proche de Varaignes afin de valoriser la production agricole locale.,Sanglier - Vins de Bergerac - Cognac - Dindon - Veau de lait - Canard gras - Biche,Le Bourg,-,24360,24,Varaignes,France,-,0,553569199,-,0,-,-,-,,texier.didier@orange.fr,,45.5975,0.53068,2,0,0,1,0
145,0,La Charmotte,,,40 Grande Rue,-,70800,70,Bouligney,France,-,0,384409724,-,0,-,-,-,,earl-de-la-montagne@orange.fr,,47.8957,6.2358,9,0,0,1,0
146,0,La Chavade,,,Col de la Chavade,-,7660,7,Astet,France,-,0,475375106,-,0,-,-,-,,,lachavade@gmail.com,44.6975,4.02522,22,0,0,1,0
147,0,La Clef des Champs,<b>CE MAGASIN A FERME SES PORTES DEFINITIVEMENT<b>, ,CE MAGASIN A FERME SES PORTES DEFINITIVEMENT,-,,,,France,-,0,,-,0,-,-,-,,roustan.patrick@wanadoo.fr,lacledeschamps@wanadoo.fr,0,0,0,0,1,1,1
148,0,La Clef des Champs,,,7 Place Bertin Boissin,-,30200,30,Bagnols-sur-Cèze,France,-,0,466391754,-,0,-,-,-,,,,44.1618,4.62299,11,0,1,1,0
149,0,La Combe Gourmande,,,1600 Route de Gières,-,38410,38,Saint-Martin-d&#146;Uriage,France,-,0,476540475,-,0,-,-,-,,niconoix@yahoo.fr,la-combe-gourmande@orange.fr,45.1573,5.8225,22,0,0,1,0
150,0,La Corbeille du Ségala,"horaires d’ouverture : <br>mardi, mercredi et vendredi :15h à 19h<br>samedi : 9h à 13h"," - safran, escargots, légumes secs, sorbets",72 route Nationale,-,81450,81,Le Garric,France,-,0,563365680,-,0,www.lacorbeilledusegala.fr,-,-,,,corbeillesegala@gmail.com,44.0108,2.15894,14,4,0,1,0
151,0,La Corbeille Paysanne,,,20 Rue de Seloncourt,-,25400,25,Audincourt,France,-,0,381345408,-,0,-,-,-,,,corbeillepaysanne@voila.fr,47.4781,6.84287,9,0,1,1,0
152,0,La Corbeille Paysanne,<b>CE MAGASIN A FERME SES PORTES DEFINITIVEMENT</b>,,CE MAGASIN A FERME SES PORTES DEFINITIVEMENT,-,,,,France,-,0,,-,0,-,-,-,,,,0,0,0,0,1,1,0
153,3,La Ferme Angevine,,,La Haie du Moulin,-,49070,49,Beaucouzé,France,-,0,241487696,-,0,,-,-,,"bergerielaviolaie@free.fr,thomas.freslon@aliceadsl.fr,contact@vergerdelahanere.com,soleil-levain0285@orange.fr,fermedugrandtertre@orange.fr,lagrangedesgravelles@orange.fr,coraboeuf.mm@wanadoo.fr,alain.denis@terre-net.fr,musset.roullier@wanadoo.fr,larondedesfruits@yahoo.fr,veronique.viaux@orange.fr",,47.4902,-0.62341,18,0,0,1,0
154,0,La Ferme Biterroise,,,1096 route de Corneilhan,-,34500,34,Béziers,France,-,0,467773021,-,0,www.facebook.com/pages/la-ferme-biterroise/116912625035877,-,-,,,lafermebiterroise@gmail.com,43.3684,3.21014,11,0,0,1,0
155,0,La Ferme Courtoise,,,Le Village,-,38122,38,Cour-et-Buis,France,-,0,474592141,-,0,-,-,-,,"francois.bracoud@orange.fr,jc.episse@free.fr",,45.4374,5.00813,22,0,0,1,0
156,0,A la Ferme d&#146;Aunis,Une vingtaine de producteurs fermiers se regroupent pour vendre directement leurs produits aux consommateurs. Tel est le but de l’association La Ferme d’Aunis ...<br><br>HORAIRES<br>Jeudi : 14h/19h<br>Vendredi : 9h/19h<br>Samedi : 9h/12h30,Huile de noisette - oeufs de cane - Pain bio - Pineau - Cognac - Viande d&#146;autruche,Rue Gaston Migaud,-,17700,17,Surgères,France,-,0,546282199,-,0,http://www.ferme-aunis.fr/,-,-,,"earldesecoles@orange.fr,contact@lafermedeprelide.fr,daviddrillaud@hotmail.fr,vignoble.fevrier@wanadoo.fr,contact@leboisdesmoines.com,fermebio.saintgermain@orange.fr,contact@oeufs-fermiers.fr,laurette@autruche-de-laurette.com",,46.1113,-0.778973,20,0,0,1,1
157,0,La Ferme d&#146;Epinay,La ferme d&#146; Epinay est un magasin réunissant 15 producteurs associés. Tous les produits sont issus uniquement de nos fermes...,,63 Rue de la Farnière,-,69400,69,Gleizé,France,-,0,474043407,-,0,www.lafermedepinay.com,-,-,,"earldelacolombe@orange.fr,p.ducreux@laposte.net",,46.0064,4.70813,22,0,0,1,0
158,0,La Ferme de la Scarpe,La Ferme de la Scarpe est une association de producteurs du territoire du Parc Naturel Régional Scarpe-Escaut labellisés en Agriculture Biologique.,,Rue des Faïenciers Fauquez,Parc Naturel Régional Scarpe-Escaut,59230,59,Sain-Amand-Les-Eaux,France,-,0,,-,327342622,-,Mme Roussel,-,,,,50.442,3.4258,15,4,0,1,0
159,0,La Ferme de Miribel,Un regroupement de 7 producteurs qui vous font découvrir tous les bons produits issus de leurs exploitations ...,,954 Grande Rue,-,1700,1,Miribel,France,-,0,472882680,-,0,-,-,-,,fontenailles@gmail.com,,45.8239,4.9525,22,0,0,1,0
160,0,La Ferme de Tourtel,Le magasin de producteurs La Ferme de Tourtel est situé sur le Domaine de Tourtel qui est une exploitation de fruits et légumes sous label bio. La boutique propose à la vente les produits de l&#146;exploitation ainsi que les produits du groupe de producteurs locaux qui gèrent collectivement ce point de vente.,Vin de noix - Escargots - Magret de canard - Asperge - Safran - Produits cosmétiques bio,Lieu-dit Tourtel,-,24580,24,Rouffignac-Saint-Cernin-de-Reilhac,France,-,0,553054207,-,0,www.domainedetourtel.com,-,-,,,contact@domainedetourtel.com,45.0507,0.971396,2,3,0,1,0
161,0,La Ferme des Deux Rives,,,Les Iles,-,26240,26,Saint-Vallier,France,-,0,475313769,-,0,-,-,-,,,,45.1659,4.82041,22,0,0,1,0
162,0,La Ferme des Lônes,,,5 Chemin de Palot,-,42520,42,Saint-Pierre-de-Bœuf,France,-,0,474871205,-,0,-,-,-,,,,45.3868,4.74747,22,0,0,1,0
163,0,La Ferme des Trois Rivières,,Comté - Veau de lait - Savon au lait de jument - Volailles festives - Escargot - Cabri - Bières artisanales,Rue de la Mare,-,25320,25,Chemaudin,France,-,0,381584555,-,0,,-,-,,"dgrelat@free.fr,legumerigney@gmail.com",,47.226,5.89211,9,1,0,1,0
164,0,La Ferme des Trois Vallées,,,10 Rue du Martiney,-,70110,70,Villersexel,France,-,0,384203622,-,0,-,-,-,,,,47.5453,6.43074,9,0,0,1,0
165,0,La Ferme du Coin,,,Rond Point des Allobroges,-,26300,26,Chatuzange-le-Goubet,France,-,0,966909728,-,0,www.facebook.com/LaFermeDuCoin,-,-,,,lafermeducoin26@gmail.com,45.0396,5.08352,22,0,1,1,0
166,1,La Ferme du Coin,HORAIRES<br><br>Du mardi au samedi : 9h-13h et 15h-19h<br>Fermé le jeudi après-midi.,,1 Avenue Marcel Cachin,-,30100,30,Alès,France,-,0,466437905,-,0,-,-,-,,"contact@domaine-peyrieres.com,vidal.nadia@wanadoo.fr,silvanagiral@meshnet.fr,denisflores2@orange.fr",,44.1199,4.07842,11,0,1,1,0
167,,La Ferme du Pilat,"HORAIRES<br>Le lundi, mercredi et jeudi de 8h à 12h<br>Le vendredi et samedi de 8h à 12h et de 15h à 19h<br>Le dimanche de 8h à 12h",,8 Rue du Pilat,-,42410,42,Pélussin,France,-,0,474876814,-,0,-,-,-,,"brebiopilat@orange.fr,paul.chataignon@wanadoo.fr,l.chavas@yahoo.fr",,45.4166,4.67477,22,0,0,1,1
168,0,La Ferme Lyonnaise,"Installée à Craponne, près de Lyon, dans le Rhône, la Ferme Lyonnaise est un magasin de producteurs qui rassemble 11 producteurs associés.<br><br> Tout droit sorti de nos fermes, nous vous proposons :<br>- Les fruits et légumes de saison,<br>- La charcuterie, volailles, viande de bœuf, d’agneau, veau de lait, lapin, <br>- Les fromages de vache et de chèvre, <br>- Les conserves de légumes, sorbets et jus de fruits, <br>- Les œufs, escargots, huile de colza…<br><br>Pour vous proposer un plus grand choix de produits nous avons aussi des « dépôt-vendeurs » (ce sont aussi des producteurs, mais ils ne viennent pas vendre au magasin). Ils complètent la gamme en apportant : <br>- La truite, le vin, pain de campagne, foies gras, fromage de brebis, bières, confitures, noix, noisettes, châtaignes, pâtes, terrines de canard et de cerf, etc...<br><br> Chaque semaine, nous venons vendre les produits fermiers au magasin. Vous pouvez ainsi nous rencontrer, nous poser des questions et surtout savoir « qui met quoi dans vos assiettes ». Nous produisons et transformons tous nos produits dans nos fermes, et c’est pour cette raison que vous ne trouverez que des produits locaux, frais et de saisons.<br>",,26 Avenue Edouard Millaud,-,69290,69,Craponne,France,-,0,478446336,-,0,-,-,-,,lafermedesoursgourmands@orange.fr,,45.7465,4.74163,22,0,0,1,0
169,0,La Ferme Santone,"Dans la zone commerciale des Coteaux à Saintes, ce magasin regroupe tout ce que la terre charentaise fournit de meilleur. Huit producteurs se sont regroupés en 2012. Aujourd’hui, en plus des associés, 60 ‘‘apporteurs’’ vendent aussi dans la boutique.<br><br>HORAIRES<br>Du mercredi au vendredi : 9h30/13h et 14h30/19h<br>Le samedi : 9h30/18h",,8 Rue de la Côte de Beauté,-,17100,17,Saintes,France,-,0,546936114,-,0,-,-,-,,"a-la-ferme-du-fagnard@laposte.net,earl.lerisson@lerisson-gourmand.com",contact@la-ferme-santone.fr,45.747,-0.669222,20,0,0,1,0
170,0,La Ferme Saônoise,,,21 Grande Rue,-,70170,70,Bougnon,France,-,0,384781205,-,0,-,-,-,,,lafermesaonoise@wanadoo.fr,47.6949,6.1074,9,0,0,1,0
171,0,Tours de Fermes,"Nous sommes neufs producteurs de Touraine à nous être associés dans le but de faire connaitre et vendre les produits de nos fermes aux consommateurs sans intermédiaire.<br>Nos produits sont complétés par ceux de producteurs apporteurs pour enrichir la variété de produits fermiers. Toutes les fermes sont situées dans un rayon de 80km maximum autour de notre magasin. Chaque producteur, sera présent à tour de rôle dans le magasin, afin de pouvoir vous renseigner au mieux et instaurer de vrais liens de confiance et de proximité.<br><br>Nous sommes ouverts :<br><br>Mercredi et Jeudi<br>9h30 - 12h30<br>14h30 - 19h<br><br>Vendredi sans interruption<br>9h30 - 19h<br><br>Samedi sans interruption<br>9h30- 18h",Soupes artisanales - Beurre doux et demi sel bio - Poires tapées en conserve - Foie gras,10 Boulevard des Bretonnières,-,37300,37,Joué-Lés-Tours,France,-,0,247417095,-,0,http://toursdefermes.fr/,-,-,,,tours2fermes@gmail.com,47.3453,0.639353,6,0,0,1,0
172,,La Grange,"Initié par un groupe d’une dizaine de producteurs ardéchois ce magasin collectif a ouvert ses portes début septembre 2008, ...<br><br>HORAIRES<br>Du mercredi au samedi : 8h30 - 19h",,13 Avenue du 8 Mai,-,7130,7,Saint-Peray,France,-,0,475574966,-,0,https://www.facebook.com/Lagrangesaintperay/,-,-,,"lafermeduchataignier@cegetel.net,jametpascal@aol.com",lagrangesaintperay@laposte.net,44.9462,4.85017,22,0,1,1,1
173,0,La Grange,,Comté - Morbier - Miel de pissenlit - Carpe fumée - Vins du Jura - Escargots - Coulis de mûres sauvages,1145 Route de Besançon,-,39000,39,Lons-Le-Saunier,France,-,0,384433564,-,0,www.la-grange-jura.com,-,-,,"contact@porcaunaturel-jeanpierrecaillat.com,enil.poligny@educagri.fr,info@vergers-de-sellieres.com,coteauxdeseille@orange.fr,pbulabois.vigneron@orange.fr,lesruchersdelapetiteforet@orange.fr,info@coulombe.fr,pierrealainrousseau@yahoo.fr,earlbeuque@orange.fr,info@escargotiere.com,emmanuel.ogier@wanadoo.fr,jean-luc.balbi@wanadoo.fr,bonnefoy.sylvie@laposte.net",,46.688,5.56239,9,2,1,1,0
174,0,La Grange Berrichonne,"Magasin de producteurs ouvert à tous, vente de produits locaux (authenticité, qualité, proximité...).<br><br>HORAIRES<br>Du mardi au vendredi de 10h à 13h et de 15h à 19h<br>Le samedi de 9h30 à 13h<br>", - Produits locaux,70 Avenue Pierre de Coubertin,-,36000,36,Châteauroux,France,-,0,-,-,0,www.lagrangeberrichonne.com,-,-,,,,46.8025,1.71887,6,0,0,1,1
175,1,La Grange des Paysans,"HORAIRES<br>Le mardi, mercredi, vendredi et samedi de 9h à 19h",,16 Avenue de Saint-Etienne,-,42600,42,Montbrison,France,-,0,477763136,-,0,https://www.facebook.com/pages/La-Grange-des-Paysans/685943581443728?fref=ts,-,-,,g.javelle@42.sideral.fr,,45.5979,4.07635,22,0,0,1,1
176,0,La Halle Fermière,,,20 Avenue de la Gare,-,38470,38,Vinay,France,-,0,476366849,-,0,-,-,-,,"gaec.desfrenes@42.sideral.fr,niconoix@yahoo.fr,mouterde.francois@orange.fr",,45.2077,5.41117,22,0,0,1,0
177,0,La Halte Fermière,,,37 Avenue François Mitterrand,-,38500,38,Voiron,France,-,0,476062553,-,0,-,-,-,,"brdan@orange.fr,stephaniemicoud@orange.fr,lescargotdemoirans@orange.fr",,45.3635,5.59349,22,0,0,1,0
178,1,La Lausete,,,Avenue de la Libération,-,30450,30,Génolhac,France,-,0,466540238,-,0,-,-,-,,"jeanlouisdubaille@free.fr,paul.polge@wanadoo.fr ",lalausete@gmail.com,44.3492,3.94827,11,0,0,1,1
179,1,La Main Paysanne,"HORAIRES<br>Mercredi, jeudi et vendredi : 8h - 19h<br>Samedi : 8h - 18h",,11 Route du quatrième Spahis,-,7100,7,Annonay,France,-,0,475321400,-,0,http://www.lamainpaysanne.com/,-,-,,"lafermeduchataignier@cegetel.net,lachevre.blanche@orange.fr,brebiopilat@orange.fr,ferme.rouxballandraud@wanadoo.fr",la.main.paysanne@orange.fr,45.2346,4.67259,22,0,0,1,1
180,0,La Maison du Fromage,,,Le Bourg,-,69840,69,Cenves,France,-,0,474046123,-,0,-,-,-,,,contact@cenves.org,46.2676,4.64967,22,0,0,1,0
181,1,La Marande,"Nous sommes un groupe de 18 producteurs fermiers, nous travaillons ensemble afin de vous faire découvrir des produits vrais et authentiques, des produits sains et de qualité, ayant le goût et la saveur de nos campagnes ...<br><br>HORAIRES<br>Du mardi au Vendredi : 8h30 - 12h30 et 15h - 19h<br>Le samedi : 8h30 - 13h et 14h30 - 19h",,240 Avenue Clément Désormes,-,1400,1,Châtillon-sur-Chalaronne,France,-,0,474552388,-,0,-,-,-,,"c.baguet@wanadoo.fr,ferme-du-mollard@orange.fr,nathalie.vachet@orange.fr",lamarande@orange.fr,46.1183,4.95965,22,0,0,1,1
182,0,La Meuhh !,,,Chemin des Eguets,-,1600,1,Parcieux,France,-,0,437269521,-,0,-,-,-,,"c.baguet@wanadoo.fr,p.ducreux@laposte.net",,45.9196,4.81807,22,0,0,1,0
183,0,La Musette,,,4 Place Airette,-,7200,7,Aubenas,France,-,0,475352173,-,0,-,-,-,,elevagecouettenegre@orange.fr,,44.6205,4.39239,22,0,0,1,0
184,0,La Musette de Valentine,,,Avenue de Lyon,Lycée agricole du Valentin,26500,26,Bourg-Lès-Valence,France,-,0,475834397,-,0,-,-,-,,"m.clauzel0421@orange.fr,gregory.beau@hotmail.fr",,44.9585,4.89494,22,0,0,1,0
185,0,Le Panier Gapençais,Nous sommes un petit magasin de vente directe où plus de 40 producteurs vous vendent leurs produits...<br><br>HORAIRES<br><br>Du mardi au samedi : 9h00-12h30 et 15h30-19h, - cosmétique  - plante en pot,2 Rue des Silos,-,5000,5,Gap,France,-,0,492519217,-,0,www.facebook.com/LePanierGapencais,-,-,,,paniergapencais@sfr.fr,44.5659,6.08734,21,0,2,1,0
186,0,La Panouille,,,Rue Jérome Lalande,-,1250,1,Ceyzériat,France,-,0,474300536,-,0,-,-,-,,"gaecsouslesroches@orange.fr,g.bereziat@laposte.net,stephane.paboul@orange.fr",,46.1793,5.32415,22,0,0,1,0
187,0,La Ronde des Fermes,,,Route de la Tabourette,-,38780,38,Estrablin,France,-,0,474576321,-,0,-,-,-,,"duclosgonet@orange.fr,ferme-delamaye@orange.fr",,45.5157,4.94226,22,0,0,1,0
188,0,La Ronde Paysanne,,,1 Route de Sain-Bel,La Brévenne,69690,69,Bessenay,France,-,0,-,-,0,-,-,-,,"la.bergerie@hotmail.fr,escarferbresse@wanadoo.fr",rpaysanne@orange.fr,45.7933,4.6111,22,0,0,1,0
189,0,La Sablière,,,79 bis Rue du Bourg,-,59320,59,Ennetières-en-Weppes,France,-,0,320543425,-,0,-,-,-,,,,50.635,2.93846,15,0,0,1,0
